,ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,interaction_name,reaction_entry,reaction_name
388,ec00072,Synthesis and degradation of ketone bodies,0.0057577464861824,2.24878704619078,FECAL,fecal.CU.debut_vs_oral.EC.debut,CU.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
389,ec00622,Xylene degradation,0.0057577464861824,2.55024509359931,FECAL,fecal.CU.debut_vs_oral.EC.debut,CU.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
390,ec00511,Other glycan degradation,0.0,3.60735889118761,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
391,ec00513,Various types of N-glycan biosynthesis,0.0,4.73839425313285,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
392,ec00531,Glycosaminoglycan degradation,0.0,3.78032085117517,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
393,ec00600,Sphingolipid metabolism,0.0,3.50742917513621,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
394,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,4.46837426403485,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
395,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,3.71751583862385,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
396,ec00052,Galactose metabolism,2.9652470954845597e-13,1.79411302937987,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
397,ec00520,Amino sugar and nucleotide sugar metabolism,8.291746789179651e-09,1.49214894002958,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
398,ec00970,Aminoacyl-tRNA biosynthesis,1.7873053580401e-05,1.37651099732682,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,UP,2,Genetic Information Processing,2.2,Translation
399,ec00511,Other glycan degradation,0.0,3.60735889118761,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
400,ec00513,Various types of N-glycan biosynthesis,0.0,4.73839425313285,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
401,ec00531,Glycosaminoglycan degradation,0.0,3.78032085117517,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
402,ec00600,Sphingolipid metabolism,0.0,3.50742917513621,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
403,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,4.46837426403485,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
404,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,3.71751583862385,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
405,ec00052,Galactose metabolism,2.9652470954845597e-13,1.79411302937987,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
406,ec00520,Amino sugar and nucleotide sugar metabolism,8.291746789179651e-09,1.49214894002958,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
407,ec00970,Aminoacyl-tRNA biosynthesis,1.7873053580401e-05,1.37651099732682,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
408,ec00250,"Alanine, aspartate and glutamate metabolism",0.0102552174680362,1.30544653248362,FECAL,fecal.EC.3.meses_vs_fecal.Control.control,EC.3.meses,control,DOWN,2,Genetic Information Processing,2.2,Translation
409,ec00511,Other glycan degradation,0.0,2.82425199961232,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
410,ec00513,Various types of N-glycan biosynthesis,0.0,3.09935600358702,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
411,ec00052,Galactose metabolism,0.0,1.76326686732332,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
412,ec00970,Aminoacyl-tRNA biosynthesis,0.0,1.53073546928315,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
413,ec00531,Glycosaminoglycan degradation,0.0,3.08646056697498,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
414,ec00600,Sphingolipid metabolism,0.0,2.70404774546556,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
415,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,2.82772591517905,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
416,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,3.07978797751395,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
417,ec00520,Amino sugar and nucleotide sugar metabolism,4.8444936704170406e-09,1.34924200848537,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
418,ec00940,Phenylpropanoid biosynthesis,7.397082542e-05,2.13511191358217,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
419,ec00511,Other glycan degradation,0.0,2.82425199961232,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
420,ec00513,Various types of N-glycan biosynthesis,0.0,3.09935600358702,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
421,ec00052,Galactose metabolism,0.0,1.76326686732332,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
422,ec00970,Aminoacyl-tRNA biosynthesis,0.0,1.53073546928315,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
423,ec00531,Glycosaminoglycan degradation,0.0,3.08646056697498,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
424,ec00600,Sphingolipid metabolism,0.0,2.70404774546556,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
425,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,2.82772591517905,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
426,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,3.07978797751395,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
427,ec00520,Amino sugar and nucleotide sugar metabolism,4.8444936704170406e-09,1.34924200848537,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
428,ec00940,Phenylpropanoid biosynthesis,7.397082542e-05,2.13511191358217,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
429,ec00500,Starch and sucrose metabolism,0.002571102275237,1.23618973659443,FECAL,fecal.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
430,ec00511,Other glycan degradation,0.0,2.70853188750787,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
431,ec00513,Various types of N-glycan biosynthesis,0.0,3.29630069074972,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
432,ec00052,Galactose metabolism,0.0,1.59149063203173,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
433,ec00531,Glycosaminoglycan degradation,0.0,2.90993229517832,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
434,ec00600,Sphingolipid metabolism,0.0,2.57136885858973,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
435,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,3.07619144985573,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
436,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,2.92867273135924,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
437,ec00970,Aminoacyl-tRNA biosynthesis,1.10134124042816e-13,1.43361990210916,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
438,ec00520,Amino sugar and nucleotide sugar metabolism,1.04788735269226e-07,1.31086400565494,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
439,ec00250,"Alanine, aspartate and glutamate metabolism",0.0001121823170926,1.29144393529662,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
440,ec00511,Other glycan degradation,0.0,2.70853188750787,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
441,ec00513,Various types of N-glycan biosynthesis,0.0,3.29630069074972,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
442,ec00052,Galactose metabolism,0.0,1.59149063203173,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
443,ec00531,Glycosaminoglycan degradation,0.0,2.90993229517832,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
444,ec00600,Sphingolipid metabolism,0.0,2.57136885858973,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
445,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,3.07619144985573,FECAL,fecal.EC.3.meses_vs_fecal.CU.6.meses,EC.3.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
446,ec00511,Other glycan degradation,0.0,2.45868800906799,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
447,ec00513,Various types of N-glycan biosynthesis,0.0,2.90541298021747,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
448,ec00052,Galactose metabolism,0.0,1.58550366099523,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
449,ec00531,Glycosaminoglycan degradation,0.0,2.66395483667031,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
450,ec00600,Sphingolipid metabolism,0.0,2.50105505874687,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
451,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,2.85369865811747,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
452,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,2.66294057630988,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
453,ec00520,Amino sugar and nucleotide sugar metabolism,3.580469254416131e-15,1.37276999690352,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
454,ec00970,Aminoacyl-tRNA biosynthesis,7.79746637628402e-14,1.35490922073592,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
455,ec00940,Phenylpropanoid biosynthesis,7.03328761897382e-10,2.38711810607063,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
456,ec00500,Starch and sucrose metabolism,3.18328224261467e-05,1.24732297434321,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
457,ec00250,"Alanine, aspartate and glutamate metabolism",5.94146040607257e-05,1.2446605334497,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
458,ec00460,Cyanoamino acid metabolism,0.000137195236022,1.4921322150423,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
459,ec00561,Glycerolipid metabolism,0.0008672301127774,1.35755953360505,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
460,ec00511,Other glycan degradation,0.0,2.45868800906799,FECAL,fecal.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
461,ec00901,Indole alkaloid biosynthesis,0.0,72.9743935309973,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
462,ec00600,Sphingolipid metabolism,0.0,2.74680487873758,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
463,ec00604,Glycosphingolipid biosynthesis - ganglio series,1.56356409301376e-12,2.51424381073184,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
464,ec00531,Glycosaminoglycan degradation,5.00294250471711e-12,2.43052755339999,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
465,ec00511,Other glycan degradation,1.3133938381315599e-11,2.32130611963319,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
466,ec00052,Galactose metabolism,2.44787523584478e-09,1.70299387843212,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
467,ec00970,Aminoacyl-tRNA biosynthesis,8.50339420702514e-05,1.37992214683439,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
468,ec00500,Starch and sucrose metabolism,0.0001170858793392,1.4505134707291,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
469,ec00901,Indole alkaloid biosynthesis,0.0,72.9743935309973,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
470,ec00600,Sphingolipid metabolism,0.0,2.74680487873758,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
471,ec00604,Glycosphingolipid biosynthesis - ganglio series,1.56356409301376e-12,2.51424381073184,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
472,ec00531,Glycosaminoglycan degradation,5.00294250471711e-12,2.43052755339999,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
473,ec00511,Other glycan degradation,1.3133938381315599e-11,2.32130611963319,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
474,ec00052,Galactose metabolism,2.44787523584478e-09,1.70299387843212,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
475,ec00970,Aminoacyl-tRNA biosynthesis,8.50339420702514e-05,1.37992214683439,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
476,ec00500,Starch and sucrose metabolism,0.0001170858793392,1.4505134707291,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
477,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0089026115304949,1.75781402173772,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
478,ec00250,"Alanine, aspartate and glutamate metabolism",0.0125552831505948,1.32184155946866,FECAL,fecal.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
479,ec00511,Other glycan degradation,0.0,2.47318772489754,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
480,ec00531,Glycosaminoglycan degradation,0.0,2.53204599030134,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
481,ec00901,Indole alkaloid biosynthesis,0.0,50.4788688626476,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
482,ec00600,Sphingolipid metabolism,0.0,2.97741096900366,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
483,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,2.58757226942984,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
484,ec00052,Galactose metabolism,3.863206051354e-12,1.66758499955405,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
485,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,9.56282672096417e-12,2.53610284031196,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
486,ec00940,Phenylpropanoid biosynthesis,2.13375781488168e-07,2.93381460056413,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
487,ec00561,Glycerolipid metabolism,3.14125746685928e-05,1.71259945250713,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
488,ec00140,Steroid hormone biosynthesis,0.0004106812241406,3.01366381269538,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
489,ec00513,Various types of N-glycan biosynthesis,0.000485299801005,2.06675269536895,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
490,ec00633,Nitrotoluene degradation,0.000485299801005,2.75339284705351,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
491,ec00511,Other glycan degradation,0.0,2.47318772489754,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
492,ec00531,Glycosaminoglycan degradation,0.0,2.53204599030134,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
493,ec00901,Indole alkaloid biosynthesis,0.0,50.4788688626476,FECAL,fecal.EC.3.meses_vs_fecal.EC.debut,EC.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
